system,code,display,priority,evidence
http://hl7.org/fhir/sid/icd-10-cm,T83.598A,"Infection and inflammatory reaction due to other prosthetic device, implant and graft in urinary system, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.598D,"Infection and inflammatory reaction due to other prosthetic device, implant and graft in urinary system, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.61XA,"Infection and inflammatory reaction due to implanted penile prosthesis, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.61XD,"Infection and inflammatory reaction due to implanted penile prosthesis, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.62XA,"Infection and inflammatory reaction due to implanted testicular prosthesis, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.62XD,"Infection and inflammatory reaction due to implanted testicular prosthesis, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.69XA,"Infection and inflammatory reaction due to other prosthetic device, implant and graft in genital tract, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T83.69XD,"Infection and inflammatory reaction due to other prosthetic device, implant and graft in genital tract, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.50XA,"Infection and inflammatory reaction due to unspecified internal joint prosthesis, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.50XD,"Infection and inflammatory reaction due to unspecified internal joint prosthesis, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.51XA,"Infection and inflammatory reaction due to internal right hip prosthesis, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.51XD,"Infection and inflammatory reaction due to internal right hip prosthesis, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.52XA,"Infection and inflammatory reaction due to internal left hip prosthesis, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.52XD,"Infection and inflammatory reaction due to internal left hip prosthesis, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.53XA,"Infection and inflammatory reaction due to internal right knee prosthesis, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.53XD,"Infection and inflammatory reaction due to internal right knee prosthesis, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.54XA,"Infection and inflammatory reaction due to internal left knee prosthesis, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.54XD,"Infection and inflammatory reaction due to internal left knee prosthesis, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.59XA,"Infection and inflammatory reaction due to other internal joint prosthesis, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.59XD,"Infection and inflammatory reaction due to other internal joint prosthesis, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.60XA,"Infection and inflammatory reaction due to internal fixation device of unspecified site, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.60XD,"Infection and inflammatory reaction due to internal fixation device of unspecified site, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.610A,"Infection and inflammatory reaction due to internal fixation device of right humerus, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.610D,"Infection and inflammatory reaction due to internal fixation device of right humerus, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.611A,"Infection and inflammatory reaction due to internal fixation device of left humerus, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.611D,"Infection and inflammatory reaction due to internal fixation device of left humerus, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.612A,"Infection and inflammatory reaction due to internal fixation device of right radius, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.612D,"Infection and inflammatory reaction due to internal fixation device of right radius, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.613A,"Infection and inflammatory reaction due to internal fixation device of left radius, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.613D,"Infection and inflammatory reaction due to internal fixation device of left radius, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.614A,"Infection and inflammatory reaction due to internal fixation device of right ulna, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.614D,"Infection and inflammatory reaction due to internal fixation device of right ulna, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.615A,"Infection and inflammatory reaction due to internal fixation device of left ulna, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.615D,"Infection and inflammatory reaction due to internal fixation device of left ulna, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.619A,"Infection and inflammatory reaction due to internal fixation device of unspecified bone of arm, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.619D,"Infection and inflammatory reaction due to internal fixation device of unspecified bone of arm, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.620A,"Infection and inflammatory reaction due to internal fixation device of right femur, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.620D,"Infection and inflammatory reaction due to internal fixation device of right femur, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.621A,"Infection and inflammatory reaction due to internal fixation device of left femur, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.621D,"Infection and inflammatory reaction due to internal fixation device of left femur, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.622A,"Infection and inflammatory reaction due to internal fixation device of right tibia, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.622D,"Infection and inflammatory reaction due to internal fixation device of right tibia, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.623A,"Infection and inflammatory reaction due to internal fixation device of left tibia, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.623D,"Infection and inflammatory reaction due to internal fixation device of left tibia, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.624A,"Infection and inflammatory reaction due to internal fixation device of right fibula, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.624D,"Infection and inflammatory reaction due to internal fixation device of right fibula, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.625A,"Infection and inflammatory reaction due to internal fixation device of left fibula, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.625D,"Infection and inflammatory reaction due to internal fixation device of left fibula, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.629A,"Infection and inflammatory reaction due to internal fixation device of unspecified bone of leg, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.629D,"Infection and inflammatory reaction due to internal fixation device of unspecified bone of leg, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.63XA,"Infection and inflammatory reaction due to internal fixation device of spine, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.63XD,"Infection and inflammatory reaction due to internal fixation device of spine, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.69XA,"Infection and inflammatory reaction due to internal fixation device of other site, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.69XD,"Infection and inflammatory reaction due to internal fixation device of other site, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.7XXA,"Infection and inflammatory reaction due to other internal orthopedic prosthetic devices, implants and grafts, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T84.7XXD,"Infection and inflammatory reaction due to other internal orthopedic prosthetic devices, implants and grafts, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T85.71XA,"Infection and inflammatory reaction due to peritoneal dialysis catheter, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T85.71XD,"Infection and inflammatory reaction due to peritoneal dialysis catheter, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T85.72XA,"Infection and inflammatory reaction due to insulin pump, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T85.72XD,"Infection and inflammatory reaction due to insulin pump, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T85.730A,"Infection and inflammatory reaction due to ventricular intracranial (communicating) shunt, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T85.730D,"Infection and inflammatory reaction due to ventricular intracranial (communicating) shunt, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T85.731A,"Infection and inflammatory reaction due to implanted electronic neurostimulator of brain, electrode (lead), initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T85.731D,"Infection and inflammatory reaction due to implanted electronic neurostimulator of brain, electrode (lead), subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T85.732A,"Infection and inflammatory reaction due to implanted electronic neurostimulator of peripheral nerve, electrode (lead), initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T85.732D,"Infection and inflammatory reaction due to implanted electronic neurostimulator of peripheral nerve, electrode (lead), subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T85.733A,"Infection and inflammatory reaction due to implanted electronic neurostimulator of spinal cord, electrode (lead), initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T85.733D,"Infection and inflammatory reaction due to implanted electronic neurostimulator of spinal cord, electrode (lead), subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T85.734A,"Infection and inflammatory reaction due to implanted electronic neurostimulator, generator, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T85.734D,"Infection and inflammatory reaction due to implanted electronic neurostimulator, generator, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T85.735A,"Infection and inflammatory reaction due to cranial or spinal infusion catheter, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T85.735D,"Infection and inflammatory reaction due to cranial or spinal infusion catheter, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T85.738A,"Infection and inflammatory reaction due to other nervous system device, implant or graft, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T85.738D,"Infection and inflammatory reaction due to other nervous system device, implant or graft, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T85.79XA,"Infection and inflammatory reaction due to other internal prosthetic devices, implants and grafts, initial encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T85.79XD,"Infection and inflammatory reaction due to other internal prosthetic devices, implants and grafts, subsequent encounter",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,T86.842,Corneal transplant infection,medium,confirmed
